SiteId	Latitude	Longitude	UserCount	MinuteCount	URICount	TotalCount	美食	休闲娱乐	购物	结婚	宾馆酒店	旅游景点	教育培育	生活服务	医疗服务	丽人	汽车服务	运动健身	商务服务	机构	金融银行	楼宇小区	交通出行	工作区	生活区	商业区
155	40.51453	111.136124	55	1634	105	3545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
229	40.341202	111.501999	67	719	103	1541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
616	40.7598	111.676003	145	5075	284	27039	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1706	40.909599	111.844002	137	6914	352	39943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1498	40.810699	111.754997	83	2259	176	4001	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1731	41.305302	111.544998	38	583	117	1334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1049	40.821743	111.672935	96	2113	199	8565	77	25	23	1	41	9	5	6	3	8	6	1	1	9	17	1	6	49	100	90
1230	40.8386	111.676003	92	1961	141	5425	63	4	9	1	16	1	3	2	3	3	1	1	0	4	1	0	0	7	75	30
1184	40.827351	111.681229	120	833	120	1581	85	17	18	7	26	1	10	10	10	11	5	2	1	12	15	2	5	41	128	68
38	39.784302	111.653	50	1024	90	2215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
832	40.8069	111.667999	113	2044	146	4026	30	11	8	12	6	1	3	2	4	1	3	2	0	5	5	1	1	16	42	37
1596	40.985001	111.629997	40	1353	136	3054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
186	40.021702	111.709999	131	1567	163	4335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1535	40.837399	111.739998	77	1490	137	3129	22	5	1	0	3	3	1	0	1	2	2	0	0	0	0	1	0	6	26	9
659	41.001499	111.445999	57	1496	173	3813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
