SiteId	Latitude	Longitude	UserCount	MinuteCount	URICount	TotalCount	美食	休闲娱乐	购物	结婚	宾馆酒店	旅游景点	教育培育	生活服务	医疗服务	丽人	汽车服务	运动健身	商务服务	机构	金融银行	楼宇小区	交通出行	工作区	生活区	商业区	timeZone1	timeZone2	timeZone3	timeZone4	timeZone5	timeZone6
790	40.811901	111.658997	143	2781	251	10284	122	19	28	5	27	5	7	9	26	7	5	1	0	8	6	1	1	26	172	79	0	164	3675	3142	3015	288
1612	40.708302	111.922997	105	1339	175	4245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498	356	670	620	1089	1012
1595	41.0047	111.610001	137	1669	231	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	520	783	1031	1154	252
805	40.818298	111.653999	149	3875	203	11571	37	11	6	1	19	3	6	6	45	1	3	2	0	1	7	1	0	15	97	37	1486	1666	2272	2349	3204	594
648	40.790699	111.653	172	1531	166	3832	11	2	4	2	7	1	1	1	5	1	1	0	0	1	2	2	0	7	19	15	198	7	972	986	1351	318
1128	40.874901	111.627998	225	7615	448	45504	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	2	0	6907	4556	4522	8328	7472	13719
1314	40.847301	111.678001	217	3491	319	17856	14	4	3	1	6	2	5	4	5	4	2	0	0	4	3	0	0	11	32	14	2999	1505	2685	3359	2169	5139
1204	40.8242	111.686996	176	2099	231	9498	149	22	21	11	47	5	14	5	10	14	1	4	1	18	21	2	6	54	196	101	499	701	1423	4279	1658	938
335	40.49509	111.654419	150	2382	259	5936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	248	1197	1317	1451	1334
1692	40.691101	112.057999	102	2777	228	11180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	2068	2950	1559	2219	2321
235	40.567101	111.282997	82	1422	183	4155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	456	1088	1113	971	499
747	40.809799	111.655998	122	4882	254	17374	114	8	21	1	20	4	8	5	13	4	4	1	0	4	6	0	0	18	145	50	2807	1386	3955	3003	4120	2103
454	40.178501	112.126999	47	4734	237	11829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1385	2206	2082	2867	2052	1237
1609	40.428799	112.200996	58	1195	125	2197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	274	428	346	611	321
17	39.7859	111.560593	33	3572	188	11588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	504	3126	2009	4328	1320
379	41.143398	111.067001	48	922	93	2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	131	808	506	808	58
323	40.495201	111.617996	127	1415	137	2612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	150	747	611	643	338
474	40.7892	111.550003	190	4452	309	19074	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	1	0	2145	1946	3775	5209	3528	2471
1053	40.821999	111.672997	104	1994	203	6322	81	25	22	1	42	8	6	5	3	9	6	1	1	11	18	1	6	51	105	90	12	92	1841	2065	2267	45
526	40.810501	111.577003	200	1233	191	4102	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	6	2057	1651	385	3
308	40.018799	112.052002	104	2378	186	5998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524	848	1056	1373	1310	887
151	39.745499	111.886002	82	3299	165	8674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1049	1489	1559	1572	1421	1584
655	40.812199	111.633003	126	4613	306	15983	17	1	9	0	11	1	4	5	4	0	6	0	0	2	3	0	0	12	30	21	2565	3195	1138	1910	1813	5362
879	40.815601	111.663002	146	3157	214	9905	106	22	34	7	30	2	7	7	23	9	5	3	1	11	16	1	2	38	155	93	52	8	2514	2957	3780	594
991	40.838299	111.651001	211	5398	333	30010	8	3	5	0	4	2	6	0	3	0	3	0	0	0	3	0	0	8	17	12	2260	3114	3521	6355	4716	10044
170	40.57805	111.11056	93	1943	158	4926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	285	1203	982	994	1012
622	40.760101	111.677002	156	6771	328	31997	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4541	3120	2451	7046	5379	9460
340	40.7444	111.421997	163	5784	308	22591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3798	2983	3367	3655	3463	5325
1527	40.822899	111.751999	149	1698	176	4242	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	1	170	204	1181	1217	947	523
1409	40.817699	111.723999	160	2440	190	5702	41	1	2	1	9	2	4	4	3	0	4	0	0	1	2	3	0	12	52	13	79	319	1115	1734	1573	882
274	40.6805	111.282997	96	3009	259	8692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	803	1661	2363	2081	1511
994	40.808601	111.681	235	4628	333	21926	63	9	7	1	10	3	3	7	9	4	4	0	1	3	13	2	1	27	86	27	3613	3400	2565	5151	4685	2512
771	40.58299	111.88601	123	1761	157	4268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	361	671	765	888	1329
1341	40.8382	111.690002	132	2367	173	8072	35	5	21	0	13	1	2	10	7	2	0	0	1	2	4	3	1	12	56	39	0	0	2621	2770	2681	0
1468	40.868698	111.689003	175	2788	354	25060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1554	12674	2069	4928	3835
660	40.435699	112.012001	92	760	110	1259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	140	243	227	242	260
24	39.831799	111.541	152	1622	157	2966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	567	563	649	493	449
20	40.2715	111.088997	63	733	90	2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	484	134	207	523	665
878	40.839802	111.638603	117	5874	262	18489	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	1	3101	3710	3118	1837	2215	4508
1683	40.9035	111.842003	212	6798	415	41249	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5315	6421	4271	7632	5831	11779
1388	40.856625	111.680161	107	1437	162	4226	6	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	7	1	314	161	1351	1153	874	373
1285	40.83696	111.684013	117	2453	212	5705	30	4	14	0	13	1	2	8	4	1	4	0	0	0	0	2	1	8	45	31	601	747	1621	759	1442	535
814	40.8064	111.667	125	1666	160	3505	35	11	7	12	10	1	3	3	5	1	2	1	0	5	4	1	1	14	48	40	98	228	776	764	1450	189
1336	40.8386	111.689003	131	1885	205	5012	39	5	19	0	13	2	2	10	7	2	1	0	1	2	3	3	1	13	60	37	3	10	1699	1651	1640	9
1261	40.854401	111.664001	201	556	158	2173	13	4	0	0	2	0	0	1	2	2	1	1	0	1	1	3	0	6	19	6	372	326	753	722	0	0
1305	40.844501	111.679001	194	5516	488	41192	21	5	3	1	11	2	5	5	7	5	2	0	0	5	2	0	0	11	43	20	3997	5131	5498	7061	6118	13387
1679	40.8983	111.847	223	3825	245	14084	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	568	1376	535	2822	3945	4838
1736	41.1455	111.733002	136	1905	227	4894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	886	1142	809	1326	289
1280	40.8274	111.693001	136	1981	174	9787	83	14	15	2	28	6	6	3	4	5	2	1	1	7	11	3	3	33	102	59	181	1125	1934	2221	1437	2889
1254	40.82618	111.691254	174	2717	208	8179	98	18	16	5	42	6	11	3	8	8	2	2	1	10	16	3	4	42	130	81	1	13	2085	2957	2620	503
475	40.794102	111.545998	159	4986	313	19119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	3063	2312	3398	3066	1878
1424	40.831402	111.713997	113	1279	199	4442	41	9	6	0	23	0	3	4	0	0	3	0	1	1	3	3	0	11	48	38	14	45	1205	1555	1515	108
171	40.550701	111.138	80	1330	158	3521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	65	978	512	1253	701
278	40.4543	111.528999	132	739	140	2160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	122	272	360	862	407
262	40.5364	111.377998	105	1654	169	4893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	1045	563	517	1223	1412
1017	40.809101	111.681999	217	4956	291	20616	61	9	6	2	11	2	4	5	9	5	4	0	0	5	13	1	1	26	84	28	5277	2476	2161	4033	3901	2768
840	40.856701	111.619003	231	5686	369	34660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6205	3251	4205	9089	4231	7679
33	39.661098	111.763	99	606	99	1261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	174	213	154	254	403
1515	40.820301	111.751999	74	2509	227	9004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	404	64	3344	2448	2658	86
179	40.09492	111.61608	126	1060	143	2767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	130	264	695	1004	593
1182	40.827099	111.681	71	2300	224	7451	88	18	18	6	30	1	10	8	10	12	5	2	1	13	13	2	5	40	130	72	2300	472	825	1149	1598	1107
1070	40.800999	111.695999	201	1195	160	2427	28	3	7	0	14	0	2	1	2	1	1	0	0	1	3	0	0	5	34	24	116	264	528	810	556	153
1493	40.812199	111.752998	99	2143	173	5773	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	1	1	265	940	709	594	1530	1735
972	40.8391	111.649002	266	1395	177	4319	8	3	5	0	3	2	7	0	3	0	5	0	0	0	3	1	0	11	18	11	8	176	1295	1434	1263	143
1702	40.670399	112.082001	78	779	136	1932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	152	320	429	653	325
1256	40.812599	111.705002	182	3549	294	14841	58	13	6	3	11	1	0	2	7	2	0	0	0	4	6	1	1	13	69	33	2436	1867	1511	4896	2681	1450
1169	40.811501	111.695	90	1648	159	3630	60	11	16	0	15	2	10	3	8	3	0	1	0	3	7	0	1	13	85	42	405	193	906	842	1150	134
1037	40.8022	111.691002	129	3596	259	12908	34	3	10	0	12	0	1	3	5	1	5	0	0	1	4	0	0	10	44	25	4141	1705	1089	2854	1545	1574
1240	40.8027	111.713997	124	4008	222	9337	14	2	2	0	5	1	0	1	0	0	1	0	0	0	1	0	0	3	15	9	1685	1855	2345	1946	1191	315
427	40.492901	111.781998	189	4946	384	30708	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2205	1895	5235	5315	4802	11256
1031	40.806999	111.684998	76	3419	233	12915	52	4	18	1	12	1	3	6	10	4	6	0	0	3	11	1	3	25	75	35	3107	1627	487	5278	1250	1166
1725	40.993099	111.837997	90	2206	146	4845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	504	880	1646	727	728
1321	40.8283	111.697998	154	3771	241	9901	34	7	13	0	14	3	6	5	1	2	1	0	1	2	11	1	4	23	48	34	1646	1448	1808	1430	1543	2026
206	40.046299	111.752998	91	1324	159	3821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	881	442	588	376	976	558
382	41.334702	110.875999	43	614	85	1466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	83	168	193	901	119
1580	40.568802	112.033997	106	879	125	2840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	183	755	450	731	433
23	39.9473	111.425003	53	1288	141	4928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	421	1883	1050	820	710
777	40.804699	111.665001	125	1831	177	4753	45	7	6	6	14	3	3	4	8	0	3	0	0	1	5	0	1	13	60	33	0	15	1884	1710	1131	13
1622	41.193501	111.462997	79	458	106	915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	106	409	77	286	33
1464	40.8353	111.722	164	2227	158	4663	36	3	7	1	8	0	3	2	5	3	2	0	0	1	6	1	0	10	49	19	428	352	1303	1306	1176	98
445	41.1301	111.166	72	1121	87	1870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	297	344	391	452	72
1125	40.8396	111.663002	119	2344	189	6231	14	5	5	2	7	2	10	2	5	2	3	0	0	1	3	0	0	9	33	19	434	352	1330	1128	2022	965
1367	40.8009	111.731003	113	1874	158	6852	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	3	1	8	2	2188	2520	2007	127
45	39.980598	111.472	78	1223	112	3244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	292	685	505	1033	503
1427	40.824001	111.722	76	1507	154	3500	22	3	4	0	11	2	6	2	2	1	0	0	1	2	3	0	0	8	33	18	16	122	1100	1180	901	181
800	40.823799	111.648003	84	2186	151	4856	48	2	11	1	15	1	4	4	5	0	3	0	0	1	3	1	2	11	61	29	653	694	870	1008	802	829
646	40.7985	111.644997	121	2576	225	7755	12	2	14	0	2	0	1	3	2	0	10	0	0	1	1	2	0	14	18	18	564	344	2507	2311	1774	255
811	40.8549	111.617996	148	6331	394	37232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6329	3098	4059	7224	4660	11862
997	40.802799	111.686996	188	3582	298	14724	48	4	17	0	12	1	1	4	11	1	6	0	0	1	8	2	1	19	65	33	3578	1904	2966	3056	2330	890
909	40.805099	111.677002	169	3126	222	11225	61	6	5	2	7	2	2	5	4	7	4	1	3	4	10	1	3	27	80	20	333	286	3712	2639	3882	373
293	41.114899	110.916	36	1876	125	3923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	626	626	563	1576	201
1704	41.271599	111.481003	34	1071	81	1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	397	363	351	252	117
869	40.814899	111.663002	110	3462	152	5342	114	22	35	9	35	2	7	6	24	11	5	3	1	12	15	1	3	39	165	101	771	932	1148	882	821	788
1094	40.8731	111.626999	148	6267	387	34850	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	2	0	2219	4726	3624	8046	4950	11285
932	40.806499	111.678001	161	3339	200	7369	69	7	4	1	9	1	4	4	7	6	5	1	3	3	11	1	2	26	91	21	2517	1190	1035	1093	1081	453
1501	40.828602	111.737999	71	3478	182	8934	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2455	1460	913	1227	2312	567
1308	40.856098	111.667999	61	3541	226	16568	12	4	0	1	3	0	0	1	2	2	2	0	0	2	1	3	0	8	17	8	2585	1443	3336	2615	2168	4421
180	40.493	111.219002	83	1481	142	3220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	253	623	646	936	681
72	40.35767	111.141891	78	527	79	1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	65	201	226	228	330
1078	40.836601	111.661003	177	4568	337	21218	9	2	5	2	5	1	3	3	1	3	3	0	0	2	3	0	0	9	19	14	2139	1916	4088	5427	5520	2128
1467	40.8606	111.696999	63	2082	206	7224	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	2	0	5	0	3	182	249	2288	1979	1777	749
1001	40.808998	111.681	173	4984	344	26939	64	10	7	2	11	3	3	7	9	5	5	0	1	5	13	1	1	29	88	30	7276	2235	5155	4758	5219	2296
319	41.352901	110.749001	32	1317	110	2916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	456	977	444	795	88
155	40.51453	111.136124	55	1634	105	3545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	189	582	497	1006	1089
229	40.341202	111.501999	67	719	103	1541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	242	192	342	282	419
616	40.7598	111.676003	145	5075	284	27039	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1725	1906	4321	5840	3758	9489
1706	40.909599	111.844002	137	6914	352	39943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6243	2727	7054	7130	5552	11237
1498	40.810699	111.754997	83	2259	176	4001	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1188	799	277	289	580	868
1731	41.305302	111.544998	38	583	117	1334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	154	294	400	383	31
1049	40.821743	111.672935	96	2113	199	8565	77	25	23	1	41	9	5	6	3	8	6	1	1	9	17	1	6	49	100	90	1111	189	1989	2605	2477	194
1230	40.8386	111.676003	92	1961	141	5425	63	4	9	1	16	1	3	2	3	3	1	1	0	4	1	0	0	7	75	30	593	319	1197	1186	1976	154
1184	40.827351	111.681229	120	833	120	1581	85	17	18	7	26	1	10	10	10	11	5	2	1	12	15	2	5	41	128	68	50	102	251	359	470	349
38	39.784302	111.653	50	1024	90	2215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	148	454	392	716	307
832	40.8069	111.667999	113	2044	146	4026	30	11	8	12	6	1	3	2	4	1	3	2	0	5	5	1	1	16	42	37	287	467	1538	845	866	23
1596	40.985001	111.629997	40	1353	136	3054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	574	633	679	625	81
186	40.021702	111.709999	131	1567	163	4335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	298	519	1120	939	1362
1535	40.837399	111.739998	77	1490	137	3129	22	5	1	0	3	3	1	0	1	2	2	0	0	0	0	1	0	6	26	9	64	120	1529	568	794	54
659	41.001499	111.445999	57	1496	173	3813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	366	1352	1062	730	99
1015	40.7869	111.704002	86	2851	191	7972	8	0	2	0	8	0	1	0	1	2	1	0	0	1	0	3	0	5	12	10	499	354	1794	1853	1819	1653
1528	40.837101	111.737999	68	1669	149	4497	24	5	1	0	3	3	1	0	1	3	2	0	0	1	0	1	1	8	29	9	316	733	1177	1432	807	32
1734	41.262299	111.594002	28	380	67	1109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	184	481	45	195	41
75	40.448101	111.055	28	451	77	1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	95	231	94	213	298
1480	40.869801	111.692001	150	6979	360	38377	1	0	0	0	0	0	1	0	0	0	2	1	0	0	2	1	0	5	3	0	3223	7029	2538	5595	6773	13219
1005	40.789299	111.700996	84	2086	189	8084	9	2	1	0	5	0	0	0	1	1	1	0	0	2	0	3	0	6	11	8	13	236	3636	1995	1846	358
877	40.815399	111.663002	143	2177	175	4889	109	23	34	8	30	2	7	6	24	11	5	3	1	11	15	1	3	38	160	95	23	15	961	1503	1748	639
1726	40.7607	112.078003	40	1826	173	4796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	271	1313	1430	1173	456
695	40.807598	111.650002	97	2879	192	8183	42	5	9	0	7	0	10	5	3	2	3	1	0	2	3	1	0	9	63	21	1603	312	807	1437	2103	1921
1380	40.8311	111.704002	101	2649	233	6571	60	15	8	1	23	2	5	5	5	9	0	0	1	10	7	0	3	23	84	47	942	716	1212	1663	1745	293
332	40.3009	111.839996	118	809	131	1736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	145	285	414	463	425
1172	40.8186	111.688004	72	1734	172	4439	78	12	7	3	29	1	8	2	12	6	1	1	1	6	7	1	5	22	107	51	218	275	654	877	1257	1158
173	40.918999	110.773003	23	210	23	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	107	129	33	1
471	40.790001	111.547997	153	2775	208	7684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	832	1061	1345	1923	1593	930
397	41.125401	111.119003	49	682	59	1498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	239	299	364	424	68
69	40.559299	110.93	63	1404	112	3982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	399	1478	570	824	627
607	40.804901	111.628998	119	940	128	2401	4	0	0	0	1	0	0	0	2	0	2	0	0	0	0	2	0	4	6	1	340	274	673	420	536	158
1534	40.839001	111.737999	106	720	140	2129	24	5	2	0	7	3	1	0	1	3	4	0	0	1	0	1	0	9	29	14	97	651	215	591	466	109
1083	41.038601	111.459999	75	1684	169	5434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	738	624	1673	825	1349	225
166	40.509811	111.164337	56	545	89	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	68	154	269	271	248
1194	40.42691	112.08336	53	1797	118	4054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796	711	439	530	566	1012
37	40.5126	110.922997	50	1104	128	3062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	624	636	418	910	381
1735	41.105301	111.760002	102	3593	263	9996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1522	2243	1900	1700	2075	556
1643	41.244701	111.453003	45	1152	95	4101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	891	760	940	1268	133
14	39.758701	111.550003	46	1810	159	4461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625	685	924	748	896	583
277	40.3675	111.614998	58	1096	116	2032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	303	344	355	314	580
1497	40.838741	111.726936	80	1369	134	2782	19	1	6	1	6	1	2	1	4	4	1	0	0	1	2	2	0	7	30	14	245	497	302	1063	474	201
1192	40.837002	111.672997	114	3579	187	9678	60	9	12	1	12	1	3	4	3	3	6	1	0	4	4	0	0	15	74	34	1182	1580	2703	1806	2072	335
1448	40.820202	111.733002	102	1382	143	3304	9	0	2	1	5	0	0	1	3	1	3	1	0	1	0	1	0	5	15	8	255	228	606	583	1146	486
509	41.20593	111.1627	39	445	50	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	100	200	180	211	27
1085	40.8367	111.662003	118	6001	403	30399	10	3	7	2	6	1	3	3	3	3	3	0	0	2	3	0	0	9	22	18	6530	3812	7142	5551	4611	2753
1221	40.815498	111.697998	164	1772	190	5502	78	19	11	0	22	1	6	2	20	10	0	0	0	7	9	0	0	17	116	52	1647	62	1021	1099	1232	441
1544	40.84	111.742996	50	919	157	2411	10	3	7	0	6	2	0	0	0	1	6	0	0	1	1	0	2	12	11	16	47	120	1255	690	285	14
520	41.272499	111.109001	54	2615	102	4922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	645	1025	1342	1218	306
158	40.121601	111.536003	76	279	56	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	109	128	162	155	48
1081	40.888	111.610001	135	851	124	2281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	134	896	641	315	167
253	39.8787	112.011002	64	765	99	2413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	72	924	448	469	409
1620	40.854599	111.800003	81	1827	227	15002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	8899	2971	3030	80
4	39.691799	111.464996	21	333	72	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	153	88	379	138
144	40.575199	111.046997	54	638	131	1810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	107	313	467	618	301
285	40.407398	111.608002	83	484	74	873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	94	114	167	245	158
1238	40.8414	111.675003	61	4119	220	12237	57	4	8	1	13	1	3	4	5	7	1	1	0	7	4	0	1	14	77	26	2208	856	2271	1828	1698	3376
1524	40.815399	111.758003	49	1700	116	4647	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	103	1589	1688	925	342
156	40.630402	111.021004	74	1647	145	4252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	376	816	877	1391	641
287	40.642101	111.377998	65	970	108	2384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	471	373	538	611	374
1614	40.727901	111.907997	61	922	118	2757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	212	444	525	837	622
1395	40.8102	111.727997	57	1381	187	3444	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	375	443	466	286	516	1358
1572	40.855499	111.739998	73	1896	130	3033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553	669	666	209	635	301
1484	40.796398	111.765999	41	841	158	2683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	856	1520	220	81
643	40.775799	111.666	67	2873	161	6358	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	839	476	868	849	1166	2160
1195	40.823601	111.686996	81	2831	171	5617	154	25	21	12	45	5	13	5	9	14	1	4	1	18	22	2	6	55	199	103	1291	940	687	822	884	993
917	40.782001	111.700996	67	2384	151	4554	9	0	1	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	11	5	332	507	815	923	1074	903
13	39.883099	111.425003	38	797	66	1643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	508	426	188	239	182
1100	40.850601	111.650002	99	2333	198	7096	3	0	0	0	2	1	0	0	4	0	5	0	0	0	0	1	0	7	7	2	1125	287	799	1593	1510	1782
986	40.839001	111.650002	126	4807	306	21554	10	3	6	0	5	2	6	0	3	0	5	0	0	0	3	1	0	11	19	14	2040	1532	3015	4094	3332	7541
756	40.827599	111.639	76	3903	234	10017	2	1	4	0	2	1	0	0	2	0	0	0	0	0	1	0	0	2	4	7	2004	2897	2256	1106	802	952
1278	40.827999	111.692001	107	2897	180	8050	71	13	11	3	28	6	7	3	6	4	2	1	1	6	13	3	3	34	92	55	1271	421	1034	1622	1124	2578
1629	40.62826	112.03918	60	674	85	1623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	49	539	254	570	206
1132	40.8172	111.685997	97	1584	182	4711	48	12	7	1	19	1	4	2	4	1	2	1	1	2	4	1	4	15	60	39	64	659	1111	1004	1409	464
1233	40.856701	111.658997	79	782	136	2135	3	0	1	0	1	0	0	0	0	0	1	2	0	0	0	2	0	3	5	2	0	25	1054	659	255	142
1171	40.826599	111.68	86	1949	138	5146	105	18	21	6	33	1	10	8	9	15	5	2	1	16	12	2	6	43	149	78	47	254	2569	865	1049	362
202	40.497898	111.289001	72	959	104	2119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	304	421	579	478	247
